PREDATOR PREY
Gobiosoma_robustum Argopecten_irradians
Gobiosoma_robustum Crepidula_fornicata
Gobiosoma_robustum Crepidula_convexa
Gobiosoma_robustum Neopanope_texana
Gobiosoma_robustum Pinixia_floridana
Gobiosoma_robustum Erichsonella
Gobiosoma_robustum Paracerces_caudata
Gobiosoma_robustum Edotea_triloba
Gobiosoma_robustum Ampelisca
Gobiosoma_robustum Gammarus_mucronatus
Gobiosoma_robustum Cerapus_tubularis
Gobiosoma_robustum Corophium
Gobiosoma_robustum Cumacea
Gobiosoma_robustum Tanaidacea
Gobiosoma_robustum Ostracoda
Gobiosoma_robustum Mysidopsis
Gobiosoma_robustum Acartia_tonsa
Gobiosoma_robustum Foraminifera
Gobiosoma_robustum Harpacticoid
Gobiosoma_robustum Nematode
Gobiosoma_robustum Pycnogonid
Lagodon_rhomboides meiofauna
Lagodon_rhomboides Acunmindeutopus_naglei
Lagodon_rhomboides Amphithoe_longimana
Lagodon_rhomboides Caprella_penantis
Lagodon_rhomboides Cymadusa_compta
Lagodon_rhomboides Lembos_rectanularis
Lagodon_rhomboides Batea_catharinensis
Lagodon_rhomboides Elasmopus_levis
Lagodon_rhomboides Melita
Lagodon_rhomboides Synchelidium
Lagodon_rhomboides Listriella_barnardi
Lagodon_rhomboides Lysianopsis_alba
Lagodon_rhomboides Ampelisca
Lagodon_rhomboides Gammarus_mucronatus
Lagodon_rhomboides Cerapus_tubularis
Lagodon_rhomboides Corophium
Lagodon_rhomboides Cumacea
Lagodon_rhomboides Tanaidacea
Lagodon_rhomboides Ostracoda
Lagodon_rhomboides Mysidopsis
Lagodon_rhomboides Aricidea_sp.
Lagodon_rhomboides Capitellidae
Lagodon_rhomboides Cirratulidae
Lagodon_rhomboides Maldanidae
Lagodon_rhomboides Orbiniidae
Lagodon_rhomboides Paraonidae
Lagodon_rhomboides Pectanaridae
Lagodon_rhomboides Syllidae
Lagodon_rhomboides Amphitritidae
Lagodon_rhomboides Spionidae
Lagodon_rhomboides Glyceridae
Lagodon_rhomboides Nereidae
Lagodon_rhomboides Onuphidae
Lagodon_rhomboides Hesionidae
Lagodon_rhomboides Nemertines
Lagodon_rhomboides Serpulidae
Lagodon_rhomboides Sabellidae
Lagodon_rhomboides Acartia_tonsa
Lagodon_rhomboides Foraminifera
Lagodon_rhomboides Harpacticoid
Lagodon_rhomboides Nematode
Lagodon_rhomboides Pycnogonid
Lagodon_rhomboides Benthic_algae
Lagodon_rhomboides Detritus
Leiostomus_xanthurus meiofauna
Leiostomus_xanthurus Acunmindeutopus_naglei
Leiostomus_xanthurus Amphithoe_longimana
Leiostomus_xanthurus Caprella_penantis
Leiostomus_xanthurus Cymadusa_compta
Leiostomus_xanthurus Lembos_rectanularis
Leiostomus_xanthurus Batea_catharinensis
Leiostomus_xanthurus Elasmopus_levis
Leiostomus_xanthurus Melita
Leiostomus_xanthurus Synchelidium
Leiostomus_xanthurus Listriella_barnardi
Leiostomus_xanthurus Lysianopsis_alba
Leiostomus_xanthurus Ampelisca
Leiostomus_xanthurus Gammarus_mucronatus
Leiostomus_xanthurus Cerapus_tubularis
Leiostomus_xanthurus Corophium
Leiostomus_xanthurus Cumacea
Leiostomus_xanthurus Tanaidacea
Leiostomus_xanthurus Ostracoda
Leiostomus_xanthurus Mysidopsis
Leiostomus_xanthurus Palaemonetes_floridanus
Leiostomus_xanthurus Penaeus_duorum
Leiostomus_xanthurus Processa_bermudensis
Leiostomus_xanthurus Aricidea_sp.
Leiostomus_xanthurus Capitellidae
Leiostomus_xanthurus Cirratulidae
Leiostomus_xanthurus Maldanidae
Leiostomus_xanthurus Orbiniidae
Leiostomus_xanthurus Paraonidae
Leiostomus_xanthurus Pectanaridae
Leiostomus_xanthurus Syllidae
Leiostomus_xanthurus Amphitritidae
Leiostomus_xanthurus Spionidae
Leiostomus_xanthurus Glyceridae
Leiostomus_xanthurus Nereidae
Leiostomus_xanthurus Onuphidae
Leiostomus_xanthurus Hesionidae
Leiostomus_xanthurus Nemertines
Leiostomus_xanthurus Serpulidae
Leiostomus_xanthurus Sabellidae
Leiostomus_xanthurus Acartia_tonsa
Leiostomus_xanthurus Foraminifera
Leiostomus_xanthurus Harpacticoid
Leiostomus_xanthurus Nematode
Leiostomus_xanthurus Pycnogonid
Leiostomus_xanthurus Benthic_algae
Hippocampus_zosterae meiofauna
Hippocampus_zosterae Acunmindeutopus_naglei
Hippocampus_zosterae Amphithoe_longimana
Hippocampus_zosterae Caprella_penantis
Hippocampus_zosterae Cymadusa_compta
Hippocampus_zosterae Lembos_rectanularis
Hippocampus_zosterae Batea_catharinensis
Hippocampus_zosterae Elasmopus_levis
Hippocampus_zosterae Melita
Hippocampus_zosterae Synchelidium
Hippocampus_zosterae Listriella_barnardi
Hippocampus_zosterae Lysianopsis_alba
Hippocampus_zosterae Erichsonella
Hippocampus_zosterae Paracerces_caudata
Hippocampus_zosterae Edotea_triloba
Hippocampus_zosterae Ampelisca
Hippocampus_zosterae Gammarus_mucronatus
Hippocampus_zosterae Cerapus_tubularis
Hippocampus_zosterae Corophium
Hippocampus_zosterae Cumacea
Hippocampus_zosterae Tanaidacea
Hippocampus_zosterae Ostracoda
Hippocampus_zosterae Mysidopsis
Hippocampus_zosterae Hippolyte_zostericola
Hippocampus_zosterae Alpheus_normani
Hippocampus_zosterae Palaemonetes_floridanus
Hippocampus_zosterae Penaeus_duorum
Hippocampus_zosterae Processa_bermudensis
Hippocampus_zosterae Aricidea_sp.
Hippocampus_zosterae Capitellidae
Hippocampus_zosterae Cirratulidae
Hippocampus_zosterae Maldanidae
Hippocampus_zosterae Orbiniidae
Hippocampus_zosterae Paraonidae
Hippocampus_zosterae Pectanaridae
Hippocampus_zosterae Syllidae
Hippocampus_zosterae Amphitritidae
Hippocampus_zosterae Spionidae
Hippocampus_zosterae Glyceridae
Hippocampus_zosterae Nereidae
Hippocampus_zosterae Onuphidae
Hippocampus_zosterae Hesionidae
Hippocampus_zosterae Nemertines
Hippocampus_zosterae Acartia_tonsa
Hippocampus_zosterae Foraminifera
Hippocampus_zosterae Harpacticoid
Hippocampus_zosterae Nematode
Hippocampus_zosterae Pycnogonid
Hippocampus_zosterae Benthic_algae
Syngnathus_scovelli meiofauna
Syngnathus_scovelli Acunmindeutopus_naglei
Syngnathus_scovelli Amphithoe_longimana
Syngnathus_scovelli Caprella_penantis
Syngnathus_scovelli Cymadusa_compta
Syngnathus_scovelli Lembos_rectanularis
Syngnathus_scovelli Batea_catharinensis
Syngnathus_scovelli Elasmopus_levis
Syngnathus_scovelli Melita
Syngnathus_scovelli Synchelidium
Syngnathus_scovelli Listriella_barnardi
Syngnathus_scovelli Lysianopsis_alba
Syngnathus_scovelli Erichsonella
Syngnathus_scovelli Paracerces_caudata
Syngnathus_scovelli Edotea_triloba
Syngnathus_scovelli Ampelisca
Syngnathus_scovelli Gammarus_mucronatus
Syngnathus_scovelli Cerapus_tubularis
Syngnathus_scovelli Corophium
Syngnathus_scovelli Cumacea
Syngnathus_scovelli Tanaidacea
Syngnathus_scovelli Ostracoda
Syngnathus_scovelli Mysidopsis
Syngnathus_scovelli Hippolyte_zostericola
Syngnathus_scovelli Alpheus_normani
Syngnathus_scovelli Palaemonetes_floridanus
Syngnathus_scovelli Penaeus_duorum
Syngnathus_scovelli Processa_bermudensis
Syngnathus_scovelli Aricidea_sp.
Syngnathus_scovelli Capitellidae
Syngnathus_scovelli Cirratulidae
Syngnathus_scovelli Maldanidae
Syngnathus_scovelli Orbiniidae
Syngnathus_scovelli Paraonidae
Syngnathus_scovelli Pectanaridae
Syngnathus_scovelli Syllidae
Syngnathus_scovelli Amphitritidae
Syngnathus_scovelli Spionidae
Syngnathus_scovelli Glyceridae
Syngnathus_scovelli Nereidae
Syngnathus_scovelli Onuphidae
Syngnathus_scovelli Hesionidae
Syngnathus_scovelli Nemertines
Syngnathus_scovelli Acartia_tonsa
Syngnathus_scovelli Foraminifera
Syngnathus_scovelli Harpacticoid
Syngnathus_scovelli Nematode
Syngnathus_scovelli Pycnogonid
Syngnathus_scovelli Benthic_algae
Sciaenops_ocellatus Acunmindeutopus_naglei
Sciaenops_ocellatus Amphithoe_longimana
Sciaenops_ocellatus Caprella_penantis
Sciaenops_ocellatus Cymadusa_compta
Sciaenops_ocellatus Lembos_rectanularis
Sciaenops_ocellatus Batea_catharinensis
Sciaenops_ocellatus Elasmopus_levis
Sciaenops_ocellatus Melita
Sciaenops_ocellatus Synchelidium
Sciaenops_ocellatus Listriella_barnardi
Sciaenops_ocellatus Lysianopsis_alba
Sciaenops_ocellatus Pagurus_mclaughlini
Sciaenops_ocellatus Neopanope_texana
Sciaenops_ocellatus Pinixia_floridana
Sciaenops_ocellatus Ampelisca
Sciaenops_ocellatus Gammarus_mucronatus
Sciaenops_ocellatus Cerapus_tubularis
Sciaenops_ocellatus Corophium
Sciaenops_ocellatus Cumacea
Sciaenops_ocellatus Tanaidacea
Sciaenops_ocellatus Ostracoda
Sciaenops_ocellatus Mysidopsis
Sciaenops_ocellatus Urophycis_floridana
Sciaenops_ocellatus Prionotus_scitulus
Sciaenops_ocellatus Prionotus_tribulus
Sciaenops_ocellatus "Cyprinodon_variegatus variegatus"
Sciaenops_ocellatus Fundulus_similis
Sciaenops_ocellatus Fundulus_confluentus
Sciaenops_ocellatus Adinia_xenica
Sciaenops_ocellatus Lagodon_rhomboides
Sciaenops_ocellatus Hippocampus_zosterae
Sciaenops_ocellatus Syngnathus_scovelli
Sciaenops_ocellatus Aricidea_sp.
Sciaenops_ocellatus Capitellidae
Sciaenops_ocellatus Cirratulidae
Sciaenops_ocellatus Maldanidae
Sciaenops_ocellatus Orbiniidae
Sciaenops_ocellatus Paraonidae
Sciaenops_ocellatus Pectanaridae
Sciaenops_ocellatus Syllidae
Sciaenops_ocellatus Amphitritidae
Sciaenops_ocellatus Spionidae
Sciaenops_ocellatus Glyceridae
Sciaenops_ocellatus Nereidae
Sciaenops_ocellatus Onuphidae
Sciaenops_ocellatus Hesionidae
Sciaenops_ocellatus Nemertines
Sciaenops_ocellatus Serpulidae
Sciaenops_ocellatus Sabellidae
Acteocina_candei benthic_bacteria
Acteocina_candei microfauna
Acteocina_candei meiofauna
Acteocina_candei Benthic_algae
Acteocina_candei Detritus
Schwartziella_catesbyana benthic_bacteria
Schwartziella_catesbyana microfauna
Schwartziella_catesbyana meiofauna
Schwartziella_catesbyana Benthic_algae
Schwartziella_catesbyana Detritus
Cadulus_carolinensis benthic_bacteria
Cadulus_carolinensis microfauna
Cadulus_carolinensis meiofauna
Cadulus_carolinensis Benthic_algae
Cadulus_carolinensis Detritus
Haminoea_succinea benthic_bacteria
Haminoea_succinea microfauna
Haminoea_succinea meiofauna
Haminoea_succinea Benthic_algae
Haminoea_succinea Detritus
Acteon_punctostriatus benthic_bacteria
Acteon_punctostriatus microfauna
Acteon_punctostriatus meiofauna
Acteon_punctostriatus Benthic_algae
Acteon_punctostriatus Detritus
Olivella_mutica benthic_bacteria
Olivella_mutica microfauna
Olivella_mutica meiofauna
Olivella_mutica Benthic_algae
Olivella_mutica Detritus
Truncatella_pulchella benthic_bacteria
Truncatella_pulchella microfauna
Truncatella_pulchella meiofauna
Truncatella_pulchella Benthic_algae
Truncatella_pulchella Detritus
Nassarius_vibex benthic_bacteria
Nassarius_vibex microfauna
Nassarius_vibex meiofauna
Nassarius_vibex Benthic_algae
Nassarius_vibex Detritus
Urosalpinx_perrugata Acteocina_candei
Urosalpinx_perrugata Schwartziella_catesbyana
Urosalpinx_perrugata Cadulus_carolinensis
Urosalpinx_perrugata Haminoea_succinea
Urosalpinx_perrugata Acteon_punctostriatus
Urosalpinx_perrugata Olivella_mutica
Urosalpinx_perrugata Truncatella_pulchella
Urosalpinx_perrugata Nassarius_vibex
Urosalpinx_perrugata Mangelia_plicosa
Urosalpinx_perrugata Hylina_veliei...95
Urosalpinx_perrugata Jaspidella_jaspidea
Urosalpinx_perrugata Detritus
Opalia_hotessieriana Acteocina_candei
Opalia_hotessieriana Schwartziella_catesbyana
Opalia_hotessieriana Cadulus_carolinensis
Opalia_hotessieriana Haminoea_succinea
Opalia_hotessieriana Acteon_punctostriatus
Opalia_hotessieriana Olivella_mutica
Opalia_hotessieriana Truncatella_pulchella
Opalia_hotessieriana Nassarius_vibex
Opalia_hotessieriana Mangelia_plicosa
Opalia_hotessieriana Hylina_veliei...95
Opalia_hotessieriana Jaspidella_jaspidea
Opalia_hotessieriana Detritus
Epitonium_albidum Acteocina_candei
Epitonium_albidum Schwartziella_catesbyana
Epitonium_albidum Cadulus_carolinensis
Epitonium_albidum Haminoea_succinea
Epitonium_albidum Acteon_punctostriatus
Epitonium_albidum Olivella_mutica
Epitonium_albidum Truncatella_pulchella
Epitonium_albidum Nassarius_vibex
Epitonium_albidum Mangelia_plicosa
Epitonium_albidum Hylina_veliei...95
Epitonium_albidum Jaspidella_jaspidea
Epitonium_albidum Detritus
Terbra Acteocina_candei
Terbra Schwartziella_catesbyana
Terbra Cadulus_carolinensis
Terbra Haminoea_succinea
Terbra Acteon_punctostriatus
Terbra Olivella_mutica
Terbra Truncatella_pulchella
Terbra Nassarius_vibex
Terbra Mangelia_plicosa
Terbra Hylina_veliei...95
Terbra Jaspidella_jaspidea
Terbra Detritus
Polinices Acteocina_candei
Polinices Schwartziella_catesbyana
Polinices Cadulus_carolinensis
Polinices Haminoea_succinea
Polinices Acteon_punctostriatus
Polinices Olivella_mutica
Polinices Truncatella_pulchella
Polinices Nassarius_vibex
Polinices Mangelia_plicosa
Polinices Hylina_veliei...95
Polinices Jaspidella_jaspidea
Polinices Detritus
Busycon_spiratum Acteocina_candei
Busycon_spiratum Schwartziella_catesbyana
Busycon_spiratum Cadulus_carolinensis
Busycon_spiratum Haminoea_succinea
Busycon_spiratum Acteon_punctostriatus
Busycon_spiratum Olivella_mutica
Busycon_spiratum Truncatella_pulchella
Busycon_spiratum Nassarius_vibex
Busycon_spiratum Mangelia_plicosa
Busycon_spiratum Hylina_veliei...95
Busycon_spiratum Jaspidella_jaspidea
Busycon_spiratum Detritus
Turbonilla_dalli Acteocina_candei
Turbonilla_dalli Schwartziella_catesbyana
Turbonilla_dalli Cadulus_carolinensis
Turbonilla_dalli Haminoea_succinea
Turbonilla_dalli Acteon_punctostriatus
Turbonilla_dalli Olivella_mutica
Turbonilla_dalli Truncatella_pulchella
Turbonilla_dalli Nassarius_vibex
Turbonilla_dalli Mangelia_plicosa
Turbonilla_dalli Hylina_veliei...95
Turbonilla_dalli Jaspidella_jaspidea
Turbonilla_dalli Detritus
Turbonilla_hemphilli Acteocina_candei
Turbonilla_hemphilli Schwartziella_catesbyana
Turbonilla_hemphilli Cadulus_carolinensis
Turbonilla_hemphilli Haminoea_succinea
Turbonilla_hemphilli Acteon_punctostriatus
Turbonilla_hemphilli Olivella_mutica
Turbonilla_hemphilli Truncatella_pulchella
Turbonilla_hemphilli Nassarius_vibex
Turbonilla_hemphilli Mangelia_plicosa
Turbonilla_hemphilli Hylina_veliei...95
Turbonilla_hemphilli Jaspidella_jaspidea
Turbonilla_hemphilli Detritus
Prunum_apicinum Acteocina_candei
Prunum_apicinum Schwartziella_catesbyana
Prunum_apicinum Cadulus_carolinensis
Prunum_apicinum Haminoea_succinea
Prunum_apicinum Acteon_punctostriatus
Prunum_apicinum Olivella_mutica
Prunum_apicinum Truncatella_pulchella
Prunum_apicinum Nassarius_vibex
Prunum_apicinum Mangelia_plicosa
Prunum_apicinum Hylina_veliei...95
Prunum_apicinum Jaspidella_jaspidea
Prunum_apicinum Detritus
Prunum_bellum Acteocina_candei
Prunum_bellum Schwartziella_catesbyana
Prunum_bellum Cadulus_carolinensis
Prunum_bellum Haminoea_succinea
Prunum_bellum Acteon_punctostriatus
Prunum_bellum Olivella_mutica
Prunum_bellum Truncatella_pulchella
Prunum_bellum Nassarius_vibex
Prunum_bellum Mangelia_plicosa
Prunum_bellum Hylina_veliei...95
Prunum_bellum Jaspidella_jaspidea
Prunum_bellum Detritus
Prunum_aureocincata Acteocina_candei
Prunum_aureocincata Schwartziella_catesbyana
Prunum_aureocincata Cadulus_carolinensis
Prunum_aureocincata Haminoea_succinea
Prunum_aureocincata Acteon_punctostriatus
Prunum_aureocincata Olivella_mutica
Prunum_aureocincata Truncatella_pulchella
Prunum_aureocincata Nassarius_vibex
Prunum_aureocincata Mangelia_plicosa
Prunum_aureocincata Hylina_veliei...95
Prunum_aureocincata Jaspidella_jaspidea
Prunum_aureocincata Detritus
Natica_pusilla Acteocina_candei
Natica_pusilla Schwartziella_catesbyana
Natica_pusilla Cadulus_carolinensis
Natica_pusilla Haminoea_succinea
Natica_pusilla Acteon_punctostriatus
Natica_pusilla Olivella_mutica
Natica_pusilla Truncatella_pulchella
Natica_pusilla Nassarius_vibex
Natica_pusilla Mangelia_plicosa
Natica_pusilla Hylina_veliei...95
Natica_pusilla Jaspidella_jaspidea
Natica_pusilla Detritus
Hylina_veliei...86 Acteocina_candei
Hylina_veliei...86 Schwartziella_catesbyana
Hylina_veliei...86 Cadulus_carolinensis
Hylina_veliei...86 Haminoea_succinea
Hylina_veliei...86 Acteon_punctostriatus
Hylina_veliei...86 Olivella_mutica
Hylina_veliei...86 Truncatella_pulchella
Hylina_veliei...86 Nassarius_vibex
Hylina_veliei...86 Mangelia_plicosa
Hylina_veliei...86 Hylina_veliei...95
Hylina_veliei...86 Jaspidella_jaspidea
Hylina_veliei...86 Detritus
Acanthochitona_pygmaea Acteocina_candei
Acanthochitona_pygmaea Schwartziella_catesbyana
Acanthochitona_pygmaea Cadulus_carolinensis
Acanthochitona_pygmaea Haminoea_succinea
Acanthochitona_pygmaea Acteon_punctostriatus
Acanthochitona_pygmaea Olivella_mutica
Acanthochitona_pygmaea Truncatella_pulchella
Acanthochitona_pygmaea Nassarius_vibex
Acanthochitona_pygmaea Mangelia_plicosa
Acanthochitona_pygmaea Hylina_veliei...95
Acanthochitona_pygmaea Jaspidella_jaspidea
Acanthochitona_pygmaea Detritus
Odostomia_seminuda Acteocina_candei
Odostomia_seminuda Schwartziella_catesbyana
Odostomia_seminuda Cadulus_carolinensis
Odostomia_seminuda Haminoea_succinea
Odostomia_seminuda Acteon_punctostriatus
Odostomia_seminuda Olivella_mutica
Odostomia_seminuda Truncatella_pulchella
Odostomia_seminuda Nassarius_vibex
Odostomia_seminuda Mangelia_plicosa
Odostomia_seminuda Hylina_veliei...95
Odostomia_seminuda Jaspidella_jaspidea
Odostomia_seminuda Detritus
Seila_adamsi Acteocina_candei
Seila_adamsi Schwartziella_catesbyana
Seila_adamsi Cadulus_carolinensis
Seila_adamsi Haminoea_succinea
Seila_adamsi Acteon_punctostriatus
Seila_adamsi Olivella_mutica
Seila_adamsi Truncatella_pulchella
Seila_adamsi Nassarius_vibex
Seila_adamsi Mangelia_plicosa
Seila_adamsi Hylina_veliei...95
Seila_adamsi Jaspidella_jaspidea
Seila_adamsi Detritus
Cerithium_lutosum Micro-epiphytes
Mitrella_lunata Micro-epiphytes
Solariella_lamellosa Micro-epiphytes
Anachis_avara Micro-epiphytes
Mangelia_plicosa Micro-epiphytes
Hylina_veliei...95 Micro-epiphytes
Jaspidella_jaspidea Micro-epiphytes
Aricidea_sp. benthic_bacteria
Aricidea_sp. microfauna
Aricidea_sp. meiofauna
Aricidea_sp. Benthic_algae
Aricidea_sp. Detritus
Capitellidae benthic_bacteria
Capitellidae microfauna
Capitellidae meiofauna
Capitellidae Benthic_algae
Capitellidae Detritus
Cirratulidae benthic_bacteria
Cirratulidae microfauna
Cirratulidae meiofauna
Cirratulidae Benthic_algae
Cirratulidae Detritus
Maldanidae benthic_bacteria
Maldanidae microfauna
Maldanidae meiofauna
Maldanidae Benthic_algae
Maldanidae Detritus
Orbiniidae benthic_bacteria
Orbiniidae microfauna
Orbiniidae meiofauna
Orbiniidae Benthic_algae
Orbiniidae Detritus
Paraonidae benthic_bacteria
Paraonidae microfauna
Paraonidae meiofauna
Paraonidae Benthic_algae
Paraonidae Detritus
Pectanaridae benthic_bacteria
Pectanaridae microfauna
Pectanaridae meiofauna
Pectanaridae Benthic_algae
Pectanaridae Detritus
Syllidae benthic_bacteria
Syllidae microfauna
Syllidae meiofauna
Syllidae Benthic_algae
Syllidae Detritus
Amphitritidae benthic_bacteria
Amphitritidae microfauna
Amphitritidae meiofauna
Amphitritidae Benthic_algae
Amphitritidae Detritus
Spionidae benthic_bacteria
Spionidae microfauna
Spionidae meiofauna
Spionidae Benthic_algae
Spionidae Detritus
Glyceridae benthic_bacteria
Glyceridae microfauna
Glyceridae meiofauna
Glyceridae Acunmindeutopus_naglei
Glyceridae Amphithoe_longimana
Glyceridae Caprella_penantis
Glyceridae Cymadusa_compta
Glyceridae Lembos_rectanularis
Glyceridae Batea_catharinensis
Glyceridae Elasmopus_levis
Glyceridae Melita
Glyceridae Synchelidium
Glyceridae Listriella_barnardi
Glyceridae Lysianopsis_alba
Glyceridae Brachiodontes_exustus
Glyceridae Chione_cancellata
Glyceridae Argopecten_irradians
Glyceridae Crepidula_fornicata
Glyceridae Crepidula_convexa
Glyceridae Ampelisca
Glyceridae Gammarus_mucronatus
Glyceridae Cerapus_tubularis
Glyceridae Corophium
Glyceridae Cumacea
Glyceridae Tanaidacea
Glyceridae Ostracoda
Glyceridae Mysidopsis
Glyceridae Acteocina_candei
Glyceridae Schwartziella_catesbyana
Glyceridae Cadulus_carolinensis
Glyceridae Haminoea_succinea
Glyceridae Acteon_punctostriatus
Glyceridae Olivella_mutica
Glyceridae Truncatella_pulchella
Glyceridae Nassarius_vibex
Nereidae benthic_bacteria
Nereidae microfauna
Nereidae meiofauna
Nereidae Acunmindeutopus_naglei
Nereidae Amphithoe_longimana
Nereidae Caprella_penantis
Nereidae Cymadusa_compta
Nereidae Lembos_rectanularis
Nereidae Batea_catharinensis
Nereidae Elasmopus_levis
Nereidae Melita
Nereidae Synchelidium
Nereidae Listriella_barnardi
Nereidae Lysianopsis_alba
Nereidae Brachiodontes_exustus
Nereidae Chione_cancellata
Nereidae Argopecten_irradians
Nereidae Crepidula_fornicata
Nereidae Crepidula_convexa
Nereidae Ampelisca
Nereidae Gammarus_mucronatus
Nereidae Cerapus_tubularis
Nereidae Corophium
Nereidae Cumacea
Nereidae Tanaidacea
Nereidae Ostracoda
Nereidae Mysidopsis
Nereidae Acteocina_candei
Nereidae Schwartziella_catesbyana
Nereidae Cadulus_carolinensis
Nereidae Haminoea_succinea
Nereidae Acteon_punctostriatus
Nereidae Olivella_mutica
Nereidae Truncatella_pulchella
Nereidae Nassarius_vibex
Onuphidae benthic_bacteria
Onuphidae microfauna
Onuphidae meiofauna
Onuphidae Acunmindeutopus_naglei
Onuphidae Amphithoe_longimana
Onuphidae Caprella_penantis
Onuphidae Cymadusa_compta
Onuphidae Lembos_rectanularis
Onuphidae Batea_catharinensis
Onuphidae Elasmopus_levis
Onuphidae Melita
Onuphidae Synchelidium
Onuphidae Listriella_barnardi
Onuphidae Lysianopsis_alba
Onuphidae Brachiodontes_exustus
Onuphidae Chione_cancellata
Onuphidae Argopecten_irradians
Onuphidae Crepidula_fornicata
Onuphidae Crepidula_convexa
Onuphidae Ampelisca
Onuphidae Gammarus_mucronatus
Onuphidae Cerapus_tubularis
Onuphidae Corophium
Onuphidae Cumacea
Onuphidae Tanaidacea
Onuphidae Ostracoda
Onuphidae Mysidopsis
Onuphidae Acteocina_candei
Onuphidae Schwartziella_catesbyana
Onuphidae Cadulus_carolinensis
Onuphidae Haminoea_succinea
Onuphidae Acteon_punctostriatus
Onuphidae Olivella_mutica
Onuphidae Truncatella_pulchella
Onuphidae Nassarius_vibex
Hesionidae benthic_bacteria
Hesionidae microfauna
Hesionidae meiofauna
Hesionidae Acunmindeutopus_naglei
Hesionidae Amphithoe_longimana
Hesionidae Caprella_penantis
Hesionidae Cymadusa_compta
Hesionidae Lembos_rectanularis
Hesionidae Batea_catharinensis
Hesionidae Elasmopus_levis
Hesionidae Melita
Hesionidae Synchelidium
Hesionidae Listriella_barnardi
Hesionidae Lysianopsis_alba
Hesionidae Brachiodontes_exustus
Hesionidae Chione_cancellata
Hesionidae Argopecten_irradians
Hesionidae Crepidula_fornicata
Hesionidae Crepidula_convexa
Hesionidae Ampelisca
Hesionidae Gammarus_mucronatus
Hesionidae Cerapus_tubularis
Hesionidae Corophium
Hesionidae Cumacea
Hesionidae Tanaidacea
Hesionidae Ostracoda
Hesionidae Mysidopsis
Hesionidae Acteocina_candei
Hesionidae Schwartziella_catesbyana
Hesionidae Cadulus_carolinensis
Hesionidae Haminoea_succinea
Hesionidae Acteon_punctostriatus
Hesionidae Olivella_mutica
Hesionidae Truncatella_pulchella
Hesionidae Nassarius_vibex
Nemertines benthic_bacteria
Nemertines microfauna
Nemertines meiofauna
Nemertines Acunmindeutopus_naglei
Nemertines Amphithoe_longimana
Nemertines Caprella_penantis
Nemertines Cymadusa_compta
Nemertines Lembos_rectanularis
Nemertines Batea_catharinensis
Nemertines Elasmopus_levis
Nemertines Melita
Nemertines Synchelidium
Nemertines Listriella_barnardi
Nemertines Lysianopsis_alba
Nemertines Brachiodontes_exustus
Nemertines Chione_cancellata
Nemertines Argopecten_irradians
Nemertines Crepidula_fornicata
Nemertines Crepidula_convexa
Nemertines Ampelisca
Nemertines Gammarus_mucronatus
Nemertines Cerapus_tubularis
Nemertines Corophium
Nemertines Cumacea
Nemertines Tanaidacea
Nemertines Ostracoda
Nemertines Mysidopsis
Nemertines Acteocina_candei
Nemertines Schwartziella_catesbyana
Nemertines Cadulus_carolinensis
Nemertines Haminoea_succinea
Nemertines Acteon_punctostriatus
Nemertines Olivella_mutica
Nemertines Truncatella_pulchella
Nemertines Nassarius_vibex
Serpulidae Acartia_tonsa
Serpulidae Foraminifera
Serpulidae Harpacticoid
Serpulidae Nematode
Serpulidae Pycnogonid
Serpulidae Detritus
Sabellidae Acartia_tonsa
Sabellidae Foraminifera
Sabellidae Harpacticoid
Sabellidae Nematode
Sabellidae Pycnogonid
Sabellidae Detritus
Acartia_tonsa bacterioplankton
Acartia_tonsa microprotozoa
Acartia_tonsa Phytoplankton
Foraminifera bacterioplankton
Foraminifera microprotozoa
Foraminifera Phytoplankton
Harpacticoid bacterioplankton
Harpacticoid microprotozoa
Harpacticoid Phytoplankton
Nematode bacterioplankton
Nematode microprotozoa
Nematode Phytoplankton
Pycnogonid bacterioplankton
Pycnogonid microprotozoa
Pycnogonid Phytoplankton
Rallus_longirostris Pagurus_mclaughlini
Rallus_longirostris Neopanope_texana
Rallus_longirostris Pinixia_floridana
Rallus_longirostris Acteocina_candei
Rallus_longirostris Schwartziella_catesbyana
Rallus_longirostris Cadulus_carolinensis
Rallus_longirostris Haminoea_succinea
Rallus_longirostris Acteon_punctostriatus
Rallus_longirostris Olivella_mutica
Rallus_longirostris Truncatella_pulchella
Rallus_longirostris Nassarius_vibex
Rallus_longirostris Cerithium_lutosum
Rallus_longirostris Mitrella_lunata
Rallus_longirostris Solariella_lamellosa
Rallus_longirostris Anachis_avara
Rallus_longirostris Mangelia_plicosa
Rallus_longirostris Hylina_veliei...95
Rallus_longirostris Jaspidella_jaspidea
Rallus_longirostris Aricidea_sp.
Rallus_longirostris Capitellidae
Rallus_longirostris Cirratulidae
Rallus_longirostris Maldanidae
Rallus_longirostris Orbiniidae
Rallus_longirostris Paraonidae
Rallus_longirostris Pectanaridae
Rallus_longirostris Syllidae
Rallus_longirostris Amphitritidae
Rallus_longirostris Spionidae
Rallus_longirostris Glyceridae
Rallus_longirostris Nereidae
Rallus_longirostris Onuphidae
Rallus_longirostris Hesionidae
Rallus_longirostris Nemertines
Rallus_longirostris Serpulidae
Rallus_longirostris Sabellidae
